89 1 25	-0.000717453 
89 1 26	-2.19197e-06 
89 1 27	0.00365216 
89 1 28	1.19286e-05 
89 1 29	0.00104316 
89 1 30	0.00985087 
89 1 31	0.0164738 
89 1 32	-0.0129804 
89 1 33	-0.000129198 
89 1 34	0.030586 
89 1 35	-0.111502 
89 1 36	0.000329894 
89 1 37	0.108371 
89 1 38	0.0917119 
89 1 39	-0.0861733 
89 1 40	0.0615127 
89 1 41	0.047357 
89 1 42	-2.44938e-05 
89 2 43	-3.15837e-05 
89 2 44	0.000507334 
89 2 45	-0.00258069 
89 2 46	-0.00127771 
89 2 47	-0.00697659 
89 2 48	-0.011628 
89 2 49	-0.00923004 
89 2 50	0.0374609 
89 2 51	-0.0785857 
89 2 52	0.13274 
89 2 53	-0.064498 
89 2 54	-0.105548 
89 2 55	0.043411 
89 2 56	0.0579949 
89 2 57	2.57966e-05 
90 1 23	1.9962e-09 
90 1 24	0.000115183 
90 1 25	0.000471214 
90 1 26	1.83386e-08 
90 1 27	-2.29296e-05 
90 1 28	-1.8521e-07 
90 1 29	0.000885114 
90 1 30	-0.000831965 
90 1 31	-0.00238763 
90 1 32	0.00364938 
90 1 33	1.45012e-06 
90 1 34	-0.00117419 
90 1 35	-0.00113748 
90 1 36	-4.48421e-06 
90 1 37	0.0283951 
90 1 38	-0.156275 
90 1 39	-0.14648 
90 1 40	0.0843097 
90 1 41	0.267162 
90 1 42	0.000171425 
90 2 43	8.14345e-05 
90 2 44	-0.000333226 
90 2 45	1.61546e-05 
90 2 46	-0.00108322 
90 2 47	0.000588151 
90 2 48	0.00168817 
90 2 49	0.0025815 
90 2 50	-0.00143876 
90 2 51	-0.00080276 
90 2 52	0.034675 
90 2 53	0.1105 
90 2 54	-0.179296 
90 2 55	0.0595906 
90 2 56	0.327256 
90 2 57	-0.000202461 
91 1 23	-3.20643e-09 
91 1 24	-4.80223e-08 
91 1 25	-1.58353e-07 
91 1 26	5.04322e-08 
91 1 27	9.6858e-08 
91 1 28	-1.26433e-07 
91 1 29	0.00138476 
91 1 30	4.17486e-07 
91 1 31	1.30941e-06 
91 1 32	-7.93952e-07 
91 1 33	7.5619e-07 
91 1 34	0.000184431 
91 1 35	-1.47663e-06 
91 1 36	-1.9353e-06 
91 1 37	0.150648 
91 1 38	3.93501e-05 
91 1 39	-0.174472 
91 1 40	-1.96721e-05 
91 1 41	-0.105546 
91 1 42	0.392936 
91 2 43	-4.81068e-08 
91 2 44	1.32742e-07 
91 2 45	-5.48224e-08 
91 2 46	0.00113114 
91 2 47	-1.3429e-07 
91 2 48	-9.96773e-07 
91 2 49	-8.33866e-07 
91 2 50	-0.000150463 
91 2 51	-3.96363e-06 
91 2 52	-0.123008 
91 2 53	-3.78389e-05 
91 2 54	0.142574 
91 2 55	8.728e-06 
91 2 56	0.0859803 
91 2 57	-0.453678 
92 1 23	1.60663e-09 
92 1 24	5.8328e-05 
92 1 25	6.10797e-05 
92 1 26	-6.52638e-08 
92 1 27	0.000166868 
92 1 28	-4.56892e-08 
92 1 29	6.83848e-05 
92 1 30	2.40205e-05 
92 1 31	-0.00241486 
92 1 32	-0.00158736 
92 1 33	-4.36054e-07 
92 1 34	0.00428378 
92 1 35	0.0131754 
92 1 36	-3.79292e-06 
92 1 37	-0.0338627 
92 1 38	0.0746371 
92 1 39	-0.0999954 
92 1 40	-0.182621 
92 1 41	0.196578 
92 1 42	0.000110721 
92 2 43	4.12398e-05 
92 2 44	-4.32042e-05 
92 2 45	-0.000118244 
92 2 46	-8.37885e-05 
92 2 47	-1.73642e-05 
92 2 48	0.00170717 
92 2 49	-0.00112143 
92 2 50	0.00524673 
92 2 51	0.009324 
92 2 52	-0.0414932 
92 2 53	-0.0527851 
92 2 54	-0.122466 
92 2 55	-0.129143 
92 2 56	0.240664 
92 2 57	-9.25554e-05 
93 1 23	-2.55522e-09 
93 1 24	-8.57488e-09 
93 1 25	3.74112e-08 
93 1 26	-6.35694e-08 
93 1 27	1.33378e-07 
93 1 28	1.86242e-07 
93 1 29	0.000533297 
93 1 30	3.46245e-08 
93 1 31	-1.16025e-07 
93 1 32	1.33987e-06 
93 1 33	-1.57891e-07 
93 1 34	4.8939e-05 
93 1 35	2.78719e-06 
93 1 36	1.68314e-06 
93 1 37	-0.0296229 
93 1 38	4.42448e-06 
93 1 39	-0.107798 
93 1 40	-5.53041e-05 
93 1 41	-0.303521 
93 1 42	-0.379062 
93 2 43	-9.098e-09 
93 2 44	1.31604e-08 
93 2 45	8.87599e-09 
93 2 46	0.000435201 
93 2 47	2.66811e-07 
93 2 48	-7.19113e-08 
93 2 49	4.88069e-07 
93 2 50	-4.04966e-05 
93 2 51	-1.25887e-06 
93 2 52	0.024192 
93 2 53	4.97219e-06 
93 2 54	0.0880132 
93 2 55	1.14358e-05 
93 2 56	0.247924 
93 2 57	0.437727 
94 1 23	6.48599e-07 
94 1 24	-5.86023e-06 
94 1 25	6.48204e-05 
94 1 26	-0.000628823 
94 1 27	1.86387e-05 
94 1 28	0.00117633 
94 1 29	8.52513e-08 
94 1 30	7.59996e-05 
94 1 31	-0.000632233 
94 1 32	0.000125391 
94 1 33	-0.000731236 
94 1 34	-4.69997e-07 
94 1 35	0.00145499 
94 1 36	0.000624047 
94 1 37	7.96751e-06 
94 1 38	0.0057809 
94 1 39	9.4385e-06 
94 1 40	-0.151366 
94 1 41	1.10858e-05 
94 1 42	4.64339e-06 
94 2 43	8.26827e-06 
94 2 44	9.16614e-05 
94 2 45	2.63132e-05 
94 2 46	-1.25876e-07 
94 2 47	0.000107347 
94 2 48	-0.000894316 
94 2 49	-0.000176187 
94 2 50	-6.59394e-07 
94 2 51	-0.00205699 
94 2 52	1.78429e-06 
94 2 53	0.00818414 
94 2 54	-2.45116e-05 
94 2 55	0.214029 
94 2 56	-4.10797e-05 
94 2 57	-2.28461e-05 
95 1 23	-1.50842e-10 
95 1 24	7.54558e-05 
95 1 25	-6.8722e-06 
95 1 26	-6.13858e-08 
95 1 27	-0.000234555 
95 1 28	1.48193e-07 
95 1 29	-0.000267664 
95 1 30	0.000721305 
95 1 31	-0.00118914 
95 1 32	-0.00410651 
95 1 33	-6.81451e-07 
95 1 34	0.00200555 
95 1 35	0.00489016 
95 1 36	2.27794e-06 
95 1 37	-0.0256037 
95 1 38	0.0138128 
95 1 39	-0.0626446 
95 1 40	0.0838249 
95 1 41	-0.142895 
95 1 42	-2.21582e-05 
95 2 43	5.33437e-05 
95 2 44	4.8898e-06 
95 2 45	0.000165812 
95 2 46	0.000327803 
95 2 47	-0.00050988 
95 2 48	0.000840473 
95 2 49	-0.0029035 
95 2 50	0.00245639 
95 2 51	0.0034582 
95 2 52	-0.0313499 
95 2 53	-0.00976469 
95 2 54	-0.0766978 
95 2 55	0.059275 
95 2 56	-0.174938 
95 2 57	7.57119e-06 
96 1 23	-4.33018e-09 
96 1 24	-2.32652e-05 
96 1 25	8.36985e-05 
96 1 26	8.33577e-08 
96 1 27	0.000178242 
96 1 28	-2.08887e-07 
96 1 29	0.000600789 
96 1 30	0.000528816 
96 1 31	0.000300414 
96 1 32	0.00174284 
96 1 33	-8.718e-08 
96 1 34	-0.00275618 
96 1 35	0.00214134 
96 1 36	-1.43228e-06 
96 1 37	0.0207574 
96 1 38	-0.0196838 
96 1 39	-0.0243628 
96 1 40	-0.0934229 
96 1 41	-0.140016 
96 1 42	3.01805e-05 
96 2 43	-1.64636e-05 
96 2 44	-5.91809e-05 
96 2 45	-0.000126087 
96 2 46	-0.000735794 
96 2 47	-0.000373864 
96 2 48	-0.000212409 
96 2 49	0.00123232 
96 2 50	-0.00337511 
96 2 51	0.00151603 
96 2 52	0.0254292 
96 2 53	0.0139187 
96 2 54	-0.0298173 
96 2 55	-0.0660859 
96 2 56	-0.171534 
96 2 57	2.04454e-05 
97 1 23	1.31081e-09 
97 1 24	-2.25542e-09 
97 1 25	-1.12638e-08 
97 1 26	-2.59837e-08 
97 1 27	-1.34726e-08 
97 1 28	2.83445e-08 
97 1 29	-0.00046635 
97 1 30	-1.45933e-07 
97 1 31	6.78826e-08 
97 1 32	-8.68592e-08 
97 1 33	1.9329e-08 
97 1 34	0.00162631 
97 1 35	-1.07656e-06 
97 1 36	-8.19929e-07 
97 1 37	-0.0287536 
97 1 38	-3.79181e-07 
97 1 39	-0.0199437 
97 1 40	-3.58769e-06 
97 1 41	-0.0497242 
97 1 42	0.213266 
97 2 43	6.03982e-09 
97 2 44	-9.80396e-09 
97 2 45	1.77417e-08 
97 2 46	-0.000380709 
97 2 47	-3.79754e-08 
97 2 48	2.8719e-08 
97 2 49	5.20369e-08 
97 2 50	-0.0013277 
97 2 51	-3.45537e-07 
97 2 52	0.0234777 
97 2 53	1.63421e-08 
97 2 54	0.016292 
97 2 55	3.87549e-06 
97 2 56	0.0406058 
97 2 57	-0.246282 
98 1 23	4.23914e-10 
98 1 24	1.94295e-09 
98 1 25	-9.93441e-09 
98 1 26	-9.12356e-09 
98 1 27	-6.51213e-09 
98 1 28	1.4157e-08 
98 1 29	1.86095e-05 
98 1 30	-6.93833e-08 
98 1 31	7.9459e-09 
98 1 32	-9.95063e-08 
98 1 33	9.84957e-08 
98 1 34	-0.00057289 
98 1 35	-1.23299e-07 
98 1 36	-5.5647e-08 
98 1 37	-0.0121068 
98 1 38	9.70445e-07 
98 1 39	-0.0494263 
98 1 40	8.52428e-06 
98 1 41	0.13923 
98 1 42	-0.0358536 
98 2 43	2.11349e-09 
98 2 44	-3.38854e-09 
98 2 45	3.95099e-08 
98 2 46	1.5309e-05 
98 2 47	2.15006e-08 
98 2 48	4.20642e-08 
98 2 49	-1.98803e-07 
98 2 50	0.000468257 
98 2 51	-4.41849e-07 
98 2 52	0.00988151 
98 2 53	2.30611e-07 
98 2 54	0.0403604 
98 2 55	1.01507e-05 
98 2 56	-0.113658 
98 2 57	0.0413903 
99 1 23	-3.59798e-11 
99 1 24	-1.46784e-10 
99 1 25	-2.49353e-09 
99 1 26	-4.33587e-09 
99 1 27	3.52657e-09 
99 1 28	5.0062e-09 
99 1 29	-2.22725e-08 
99 1 30	-1.13487e-08 
99 1 31	-1.93642e-08 
99 1 32	-3.25039e-08 
99 1 33	-6.24017e-08 
99 1 34	7.53078e-08 
99 1 35	-1.28206e-08 
99 1 36	-5.03022e-08 
99 1 37	-5.54347e-07 
99 1 38	-1.87715e-08 
99 1 39	6.65129e-08 
99 1 40	1.31072e-06 
99 1 41	1.34649e-06 
99 1 42	0.0740537 
99 2 43	5.15126e-10 
99 2 44	-3.18564e-09 
99 2 45	6.61031e-09 
99 2 46	-1.26961e-09 
99 2 47	1.02844e-08 
99 2 48	2.80487e-09 
99 2 49	3.06382e-09 
99 2 50	3.64016e-08 
99 2 51	6.24561e-09 
99 2 52	1.40594e-07 
99 2 53	4.25194e-08 
99 2 54	4.01475e-07 
99 2 55	1.50361e-06 
99 2 56	1.3211e-06 
99 2 57	0.0641281 
100 1 43	-0.279163 
100 1 44	-0.434155 
100 1 45	0.0957056 
100 1 46	-0.398228 
100 1 47	-0.606261 
100 1 48	0.10982 
100 1 49	0.0242942 
100 1 50	-0.252932 
100 1 51	-0.0724198 
100 1 52	0.0893972 
100 1 53	0.0433737 
100 1 54	0.0751857 
100 1 55	0.0498117 
100 1 56	-0.0170945 
100 1 57	-1.24459e-05 
100 2 58	-0.796457 
100 2 59	0.505863 
100 2 60	0.178797 
100 2 61	0.150375 
100 2 62	-0.034212 
100 2 63	-6.25653e-06 
101 1 43	-0.0978179 
101 1 44	0.108831 
101 1 45	0.671532 
101 1 46	0.276767 
101 1 47	0.206862 
101 1 48	0.00555962 
101 1 49	-0.256651 
101 1 50	-0.305744 
101 1 51	-0.199356 
101 1 52	0.0312538 
101 1 53	0.117044 
101 1 54	0.203985 
101 1 55	0.0531475 
101 1 56	-0.0161014 
101 1 57	4.36756e-06 
101 2 58	0.553531 
101 2 59	0.61149 
101 2 60	0.0625129 
101 2 61	0.407974 
101 2 62	-0.0322048 
101 2 63	1.24075e-05 
102 1 43	-0.0632673 
102 1 44	0.12966 
102 1 45	-0.380883 
102 1 46	-0.0351417 
102 1 47	0.0837022 
102 1 48	0.344205 
102 1 49	-0.198838 
102 1 50	0.19501 
102 1 51	-0.226357 
102 1 52	0.028949 
102 1 53	0.32146 
102 1 54	0.290466 
102 1 55	0.219012 
102 1 56	-0.0618927 
102 1 57	-4.59074e-05 
102 2 58	-0.0702823 
102 2 59	-0.390016 
102 2 60	0.0579166 
102 2 61	0.580982 
102 2 62	-0.123803 
102 2 63	4.71169e-05 
103 1 43	0.00548856 
103 1 44	0.0260593 
103 1 45	0.0978837 
103 1 46	-0.0670901 
103 1 47	-0.107658 
103 1 48	0.174467 
103 1 49	0.0222942 
103 1 50	-0.0121416 
103 1 51	0.0294743 
103 1 52	-0.318029 
103 1 53	-0.0695539 
103 1 54	0.014519 
103 1 55	-0.124121 
103 1 56	-0.105906 
103 1 57	-2.86863e-05 
103 2 58	-0.134184 
103 2 59	0.0242856 
103 2 60	-0.636072 
103 2 61	0.0290129 
103 2 62	-0.211835 
103 2 63	2.43956e-05 
104 1 43	-0.0026905 
104 1 44	0.0131876 
104 1 45	0.0243776 
104 1 46	-0.0447552 
104 1 47	0.102883 
104 1 48	-0.221238 
104 1 49	0.027884 
104 1 50	0.0200431 
104 1 51	0.183251 
104 1 52	0.00832786 
104 1 53	0.062296 
104 1 54	0.216454 
104 1 55	-0.0981146 
104 1 56	0.0286135 
104 1 57	-4.04965e-05 
104 2 58	-0.0895133 
104 2 59	-0.0400814 
104 2 60	0.0166461 
104 2 61	0.432924 
104 2 62	0.0571918 
104 2 63	1.48965e-05 
105 1 43	-4.0605e-08 
105 1 44	2.23911e-07 
105 1 45	1.05045e-06 
105 1 46	-0.135307 
105 1 47	-1.95662e-06 
105 1 48	-2.16404e-06 
105 1 49	2.92297e-06 
105 1 50	0.210301 
105 1 51	-1.00202e-05 
105 1 52	-0.120639 
105 1 53	-9.25466e-07 
105 1 54	0.106655 
105 1 55	-1.74402e-05 
105 1 56	0.181747 
105 1 57	-0.232679 
105 2 58	0.0676527 
105 2 59	0.105137 
105 2 60	0.0603333 
105 2 61	-0.0533503 
105 2 62	-0.0909384 
105 2 63	0.367912 
106 1 43	0.000913064 
106 1 44	-0.00475029 
106 1 45	-0.0144844 
106 1 46	-0.00207947 
106 1 47	0.0701183 
106 1 48	0.0479737 
106 1 49	-0.16319 
106 1 50	-0.126393 
106 1 51	0.46503 
106 1 52	-0.302507 
106 1 53	-0.0975786 
106 1 54	-0.0643199 
106 1 55	0.15608 
106 1 56	0.073287 
106 1 57	-3.03049e-05 
106 2 58	-0.00415111 
106 2 59	0.252802 
106 2 60	-0.605003 
106 2 61	-0.128662 
106 2 62	0.146514 
106 2 63	1.15994e-05 
107 1 43	-0.000820979 
107 1 44	0.00738617 
107 1 45	-0.0102401 
107 1 46	0.00632419 
107 1 47	-0.113409 
107 1 48	-0.0856178 
107 1 49	-0.12652 
107 1 50	-0.020629 
107 1 51	0.467936 
107 1 52	0.0827051 
107 1 53	0.349711 
107 1 54	-0.120734 
107 1 55	-0.150472 
107 1 56	-0.218229 
107 1 57	-1.04327e-05 
107 2 58	0.0126474 
107 2 59	0.0412554 
107 2 60	0.165447 
107 2 61	-0.241463 
107 2 62	-0.436446 
107 2 63	5.56309e-06 
108 1 43	-0.000617014 
108 1 44	0.00335464 
108 1 45	-0.0104152 
108 1 46	0.000287926 
108 1 47	-0.00847846 
108 1 48	-0.00125442 
108 1 49	0.203568 
108 1 50	-0.0911607 
108 1 51	0.0772021 
108 1 52	0.0600875 
108 1 53	0.0830268 
108 1 54	-0.0217097 
108 1 55	0.0189208 
108 1 56	0.140889 
108 1 57	5.7179e-05 
108 2 58	0.000577043 
108 2 59	0.182327 
108 2 60	0.120194 
108 2 61	-0.0434193 
108 2 62	0.281781 
108 2 63	-0.00010643 
109 1 43	3.59232e-08 
109 1 44	-4.88041e-08 
109 1 45	-1.81296e-07 
109 1 46	0.0197714 
109 1 47	-4.32087e-07 
109 1 48	-2.70659e-07 
109 1 49	-2.76143e-06 
109 1 50	0.17258 
109 1 51	-9.43046e-06 
109 1 52	0.0435734 
109 1 53	1.95379e-05 
109 1 54	-0.013269 
109 1 55	-1.26947e-06 
109 1 56	0.0907477 
109 1 57	0.213614 
109 2 58	-0.00988551 
109 2 59	0.0862934 
109 2 60	-0.0217878 
109 2 61	0.00665602 
109 2 62	-0.0453448 
109 2 63	-0.337675 
110 1 43	-0.000661101 
110 1 44	-0.000361871 
110 1 45	-0.000839512 
110 1 46	0.00406148 
110 1 47	-0.00649795 
110 1 48	-0.00498574 
110 1 49	0.0519032 
110 1 50	0.0318958 
110 1 51	0.130155 
110 1 52	-0.105717 
110 1 53	-0.243635 
110 1 54	0.0601187 
110 1 55	0.323073 
110 1 56	-0.0809583 
110 1 57	6.49693e-05 
110 2 58	0.00812221 
110 2 59	-0.0637829 
110 2 60	-0.211475 
110 2 61	0.120258 
110 2 62	-0.161887 
110 2 63	-0.000113594 
111 1 43	5.602e-05 
111 1 44	-0.000878839 
111 1 45	0.004472 
111 1 46	-0.000737097 
111 1 47	0.0120713 
111 1 48	0.0201652 
111 1 49	0.0159255 
111 1 50	0.0216297 
111 1 51	0.136408 
111 1 52	0.0766072 
111 1 53	0.112173 
111 1 54	-0.0608757 
111 1 55	-0.0752838 
111 1 56	0.0334802 
111 1 57	0.000105433 
111 2 58	-0.00147538 
111 2 59	-0.0432551 
111 2 60	0.153268 
111 2 61	-0.121812 
111 2 62	0.0669193 
111 2 63	-0.000156746 
112 1 43	-0.000141032 
112 1 44	0.000577136 
112 1 45	-2.76007e-05 
112 1 46	-0.000624801 
112 1 47	-0.00101728 
112 1 48	-0.00292087 
112 1 49	-0.00447057 
112 1 50	-0.000828623 
112 1 51	0.00140886 
112 1 52	0.0200435 
112 1 53	-0.191449 
112 1 54	-0.103431 
112 1 55	-0.1033 
112 1 56	0.189048 
112 1 57	-0.000130985 
112 2 58	-0.0012524 
112 2 59	0.00166313 
112 2 60	0.0401655 
112 2 61	-0.207121 
112 2 62	0.377706 
112 2 63	0.000210448 
113 1 43	7.38127e-09 
113 1 44	8.55516e-08 
113 1 45	3.13339e-07 
113 1 46	-0.00159969 
113 1 47	4.22993e-07 
113 1 48	1.28944e-06 
113 1 49	-1.24989e-06 
113 1 50	0.000212349 
113 1 51	1.12722e-05 
113 1 52	0.173974 
113 1 53	-5.0732e-05 
113 1 54	-0.201551 
113 1 55	-3.51549e-05 
113 1 56	-0.121727 
113 1 57	-0.320809 
113 2 58	0.000799162 
113 2 59	0.000106753 
113 2 60	-0.086941 
113 2 61	0.100742 
113 2 62	0.0609367 
113 2 63	0.507082 
114 1 43	7.14643e-05 
114 1 44	-7.48915e-05 
114 1 45	-0.000204493 
114 1 46	4.86344e-05 
114 1 47	-2.9181e-05 
114 1 48	0.00295774 
114 1 49	-0.00194328 
114 1 50	-0.00302907 
114 1 51	0.0161384 
114 1 52	0.023945 
114 1 53	-0.0913863 
114 1 54	0.0707543 
114 1 55	-0.223624 
114 1 56	-0.139046 
114 1 57	-2.67304e-06 
114 2 58	9.66336e-05 
114 2 59	0.00605936 
114 2 60	0.0479113 
114 2 61	0.141404 
114 2 62	-0.278179 
114 2 63	5.0668e-05 
115 1 43	-1.34898e-08 
115 1 44	-7.9417e-08 
115 1 45	-6.75199e-08 
115 1 46	0.000615943 
115 1 47	7.80397e-07 
115 1 48	-1.69766e-07 
115 1 49	3.29055e-06 
115 1 50	-5.53679e-05 
115 1 51	-2.93664e-06 
115 1 52	0.0341984 
115 1 53	4.27916e-05 
115 1 54	0.124459 
115 1 55	4.07257e-05 
115 1 56	0.350426 
115 1 57	-0.309573 
115 2 58	-0.000307788 
115 2 59	-2.93545e-05 
115 2 60	-0.0171191 
115 2 61	-0.0622688 
115 2 62	-0.17548 
115 2 63	0.489532 
116 1 43	9.24197e-05 
116 1 44	8.45355e-06 
116 1 45	0.000287295 
116 1 46	-0.000189251 
116 1 47	-0.000883156 
116 1 48	0.00145616 
116 1 49	-0.00502967 
116 1 50	-0.00141926 
116 1 51	0.00598829 
116 1 52	0.0181013 
116 1 53	-0.0169246 
116 1 54	0.0443073 
116 1 55	0.102693 
116 1 56	0.101042 
116 1 57	-0.000103132 
116 2 58	-0.000378869 
116 2 59	0.002838 
116 2 60	0.0362142 
116 2 61	0.0885542 
116 2 62	0.201873 
116 2 63	0.000119185 
117 1 43	-2.84773e-05 
117 1 44	-0.000102462 
117 1 45	-0.000218319 
117 1 46	0.000424487 
117 1 47	-0.000648122 
117 1 48	-0.000367626 
117 1 49	0.00213274 
117 1 50	0.00194674 
117 1 51	0.00262641 
117 1 52	-0.0146478 
117 1 53	0.0240816 
117 1 54	0.0172542 
117 1 55	-0.114424 
117 1 56	0.0991253 
117 1 57	0.000116642 
117 2 58	0.000849718 
117 2 59	-0.00389666 
117 2 60	-0.0293548 
117 2 61	0.0344564 
117 2 62	0.19802 
117 2 63	-4.37397e-05 
118 1 43	1.43304e-08 
118 1 44	4.79719e-08 
118 1 45	9.6097e-08 
118 1 46	-0.000538681 
118 1 47	6.83373e-08 
118 1 48	3.24062e-08 
118 1 49	-1.43751e-06 
118 1 50	-0.00187943 
118 1 51	-1.78201e-06 
118 1 52	0.03321 
118 1 53	-1.16263e-05 
118 1 54	0.0230253 
118 1 55	3.26284e-05 
118 1 56	0.0574864 
118 1 57	0.174128 
118 2 58	0.000268945 
118 2 59	-0.00093752 
118 2 60	-0.016591 
118 2 61	-0.0115225 
118 2 62	-0.0287864 
118 2 63	-0.275397 
119 1 43	3.2285e-09 
119 1 44	-7.64235e-09 
119 1 45	1.56942e-08 
119 1 46	2.14128e-05 
119 1 47	-6.07232e-08 
119 1 48	-3.59588e-08 
119 1 49	-3.85882e-08 
119 1 50	0.00066114 
119 1 51	2.78705e-07 
119 1 52	0.0139873 
119 1 53	3.83374e-06 
119 1 54	0.0570776 
119 1 55	2.34399e-06 
119 1 56	-0.160729 
119 1 57	-0.0292359 
119 2 58	-1.06167e-05 
119 2 59	0.000330346 
119 2 60	-0.00699395 
119 2 61	-0.0285334 
119 2 62	0.0803816 
119 2 63	0.0461822 
120 1 43	-6.53984e-10 
120 1 44	-2.01903e-09 
120 1 45	-1.12927e-08 
120 1 46	4.36043e-08 
120 1 47	-2.77206e-08 
120 1 48	-1.2877e-08 
120 1 49	7.35616e-08 
120 1 50	1.78452e-07 
120 1 51	1.83046e-08 
120 1 52	-1.60449e-06 
120 1 53	2.41907e-07 
120 1 54	-4.19839e-07 
120 1 55	-2.83593e-06 
120 1 56	3.74613e-06 
120 1 57	-0.0827911 
120 2 58	1.65546e-08 
120 2 59	-6.00531e-08 
120 2 60	2.11968e-08 
120 2 61	8.74514e-07 
120 2 62	1.95819e-06 
120 2 63	-0.0523494 
121 1 58	-0.151277 
121 1 59	-0.235119 
121 1 60	-0.134882 
121 1 61	0.119251 
121 1 62	0.203226 
121 1 63	0.164537 
121 2 64	-0.403037 
122 1 58	0.022105 
122 1 59	-0.192954 
122 1 60	0.0487195 
122 1 61	-0.0148486 
122 1 62	0.101404 
122 1 63	-0.151124 
122 2 64	0.369978 
123 1 58	0.00178809 
123 1 59	0.000236864 
123 1 60	-0.194475 
123 1 61	0.225294 
123 1 62	0.13604 
123 1 63	-0.226824 
123 2 64	0.555208 
124 1 58	-0.000689505 
124 1 59	-6.00388e-05 
124 1 60	-0.0382199 
124 1 61	-0.139196 
124 1 62	-0.391945 
124 1 63	-0.219029 
124 2 64	0.536604 
125 1 58	-0.000602162 
125 1 59	0.00210206 
125 1 60	0.0371116 
125 1 61	0.0256974 
125 1 62	0.064597 
125 1 63	-0.123087 
125 2 64	0.301683 
126 1 58	2.31694e-05 
126 1 59	-0.000736331 
126 1 60	0.015681 
126 1 61	0.0638309 
126 1 62	-0.179628 
126 1 63	0.0205526 
126 2 64	-0.0502217 
127 1 58	-3.49626e-08 
127 1 59	2.42032e-07 
127 1 60	2.50421e-06 
127 1 61	1.4938e-06 
127 1 62	-5.57712e-06 
127 1 63	-0.0906655 
127 2 64	-0.036994 
128 1 64	0.0978456 

1 1 1	-0.253448 
1 2 2	-0.0808668 
1 2 3	-0.0288932 
1 2 4	0.106366 
1 2 5	0.0649225 
1 2 6	0.28686 
1 2 7	-0.129238 
1 2 8	-0.0957945 
2 1 1	-0.955527 
2 2 2	-0.000770208 
2 2 3	0.0219134 
2 2 4	-0.0390715 
2 2 5	-0.0317018 
2 2 6	0.180791 
2 2 7	-0.172126 
2 2 8	-0.361156 
3 1 1	0.0810065 
3 2 2	-0.00145431 
3 2 3	0.00206932 
3 2 4	-0.0296954 
3 2 5	-0.00998821 
3 2 6	-0.0799367 
3 2 7	0.0319087 
3 2 8	0.0306177 
4 1 1	-0.127161 
4 2 2	0.000242543 
4 2 3	-0.007762 
4 2 4	-0.00645993 
4 2 5	-0.00251756 
4 2 6	0.00604775 
4 2 7	-0.0140501 
4 2 8	-0.0480622 
5 1 2	0.287623 
5 1 3	0.604531 
5 1 4	0.585363 
5 1 5	-0.302162 
5 1 6	0.0588728 
5 1 7	-0.280775 
5 1 8	-5.24746e-08 
5 2 9	-0.222022 
5 2 10	-0.0138874 
5 2 11	0.144265 
5 2 12	0.476652 
5 2 13	-0.161416 
5 2 14	0.128629 
5 2 15	0.0686616 
5 2 16	-0.1767 
5 2 17	0.0438804 
5 2 18	0.270354 
5 2 19	0.109396 
5 2 20	-0.0187014 
5 2 21	0.190801 
5 2 22	0.261788 
5 2 23	-0.098426 
5 2 24	-0.135131 
5 2 25	0.105348 
5 2 26	-0.106769 
5 2 27	-0.0263289 
5 2 28	0.125566 
5 2 29	-2.31882e-06 
6 1 2	-0.852468 
6 1 3	-0.0309798 
6 1 4	0.217712 
6 1 5	-0.440082 
6 1 6	-0.115581 
6 1 7	-0.049638 
6 1 8	9.84954e-08 
6 2 9	-0.0213058 
6 2 10	0.12238 
6 2 11	-0.0783524 
6 2 12	-0.315 
6 2 13	0.0330846 
6 2 14	-0.381236 
6 2 15	-0.184799 
6 2 16	0.429735 
6 2 17	0.292248 
6 2 18	-0.0138547 
6 2 19	-0.192807 
6 2 20	0.295744 
6 2 21	0.0998497 
6 2 22	0.0973664 
6 2 23	0.0499183 
6 2 24	-0.196811 
6 2 25	0.130193 
6 2 26	-0.00029989 
6 2 27	0.0516896 
6 2 28	0.0221992 
6 2 29	-6.44055e-08 
7 1 2	0.360441 
7 1 3	-0.680665 
7 1 4	0.320302 
7 1 5	-0.398198 
7 1 6	-0.00065537 
7 1 7	-0.105668 
7 1 8	3.49159e-07 
7 2 9	0.00943154 
7 2 10	0.0947325 
7 2 11	0.0159332 
7 2 12	0.354098 
7 2 13	-0.145317 
7 2 14	0.161194 
7 2 15	0.0929373 
7 2 16	0.131348 
7 2 17	0.0288791 
7 2 18	-0.304403 
7 2 19	-0.28967 
7 2 20	0.151706 
7 2 21	0.179028 
7 2 22	0.143248 
7 2 23	0.256344 
7 2 24	-0.178079 
7 2 25	-0.0397944 
7 2 26	0.133906 
7 2 27	0.000292452 
7 2 28	0.0472564 
7 2 29	1.69188e-07 
8 1 2	0.174832 
8 1 3	-0.0662225 
8 1 4	-0.334063 
8 1 5	-0.547987 
8 1 6	-0.226165 
8 1 7	0.0629329 
8 1 8	-5.6622e-07 
8 2 9	-0.00451309 
8 2 10	0.0051629 
8 2 11	-0.0628767 
8 2 12	-0.0762644 
8 2 13	-0.0436362 
8 2 14	0.0781874 
8 2 15	-0.00927875 
8 2 16	-0.12147 
8 2 17	-0.196255 
8 2 18	-0.0296156 
8 2 19	0.128661 
8 2 20	0.12081 
8 2 21	-0.17175 
8 2 22	-0.149402 
8 2 23	0.0828086 
